model,descriptor,pca_components,n_train,property,metric,mean,std,config,cv,relative_std
dgp,orb,50,250,poly_total,Spearman,-0.0052968143281739,0.0527380361235458,dgp_orb_pca50_n250,,995.6557255060844
dgp,mace,50,250,band_gap,R2,-0.006186550178379,0.001636889683057,dgp_mace_pca50_n250,,26.458843934036494
dgp,mace,50,250,band_gap,RMSE,1.591261199468358,0.0012935687859173,dgp_mace_pca50_n250,0.0008129204597896,0.0812920459738596
dgp,mace,50,250,band_gap,Spearman,-0.0042521981803372,0.0346327927210587,dgp_mace_pca50_n250,,814.4679631052463
dgp,mace,50,250,n,R2,-0.0091158812245017,0.004694729315837,dgp_mace_pca50_n250,,51.50055325115399
dgp,mace,50,250,n,RMSE,1.1559377124091068,0.0026843040330248,dgp_mace_pca50_n250,0.0023221874364064,0.2322187436205523
dgp,mace,50,250,n,Spearman,-0.0231235653934548,0.0502628699784602,dgp_mace_pca50_n250,,217.36643508842644
dgp,mace,50,250,poly_electronic,R2,-0.0004796103981246,0.0008767322517616,dgp_mace_pca50_n250,,182.8008884688404
dgp,mace,50,250,poly_electronic,RMSE,13.91246129240823,0.0060978287668404,dgp_mace_pca50_n250,0.0004382997830993,0.0438299783096183
dgp,mace,50,250,poly_electronic,Spearman,0.0037027161254404,0.0301654526670657,dgp_mace_pca50_n250,8.146844544686187,814.6844324662723
dgp,mace,50,250,poly_total,R2,-0.0013643264484721,0.0010190493197623,dgp_mace_pca50_n250,,74.69247893061424
dgp,mace,50,250,poly_total,RMSE,21.016339278943263,0.0106897172165621,dgp_mace_pca50_n250,0.0005086384015161,0.0508638401513697
dgp,mace,50,250,poly_total,Spearman,-0.0101886807003725,0.0366348578253045,dgp_mace_pca50_n250,,359.56429044244004
dgp,soap,50,250,band_gap,R2,-0.0111166559912617,0.0105944812625866,dgp_soap_pca50_n250,,95.30277068582198
dgp,soap,50,250,band_gap,RMSE,1.5951336629626105,0.0083252259464757,dgp_soap_pca50_n250,0.0052191400255533,0.5219140025226167
dgp,soap,50,250,band_gap,Spearman,0.0143757503273776,0.024900263298935,dgp_soap_pca50_n250,1.7321018195143671,173.21018074655922
dgp,soap,50,250,n,R2,-0.0107694151685975,0.0063908921657405,dgp_soap_pca50_n250,,59.342982012920245
dgp,soap,50,250,n,RMSE,1.1568817411830474,0.0036508853428501,dgp_soap_pca50_n250,0.0031557982228301,0.3155798222557355
dgp,soap,50,250,n,Spearman,-0.021013952280547,0.0305988793620732,dgp_soap_pca50_n250,,145.61220472926902
dgp,soap,50,250,poly_electronic,R2,-0.0018969587814737,0.0022475930608054,dgp_soap_pca50_n250,,118.4840157979229
dgp,soap,50,250,poly_electronic,RMSE,13.922305068406342,0.0156084578674401,dgp_soap_pca50_n250,0.0011211116112417,0.1121111611233689
dgp,soap,50,250,poly_electronic,Spearman,0.004575553511632,0.0308840427400076,dgp_soap_pca50_n250,6.74979380341504,674.9793655896415
dgp,soap,50,250,poly_total,R2,-0.0009147887538309,0.0025375492525885,dgp_soap_pca50_n250,,277.39179833268605
dgp,soap,50,250,poly_total,RMSE,21.01160720138342,0.0266365747248003,dgp_soap_pca50_n250,0.0012677076279555,0.1267707627949553
dgp,soap,50,250,poly_total,Spearman,0.0036911514738389,0.0313929261922328,dgp_soap_pca50_n250,8.504914093808045,850.4913863394476
dgp,uma,50,250,band_gap,R2,-0.0057572738385168,0.0015506199422136,dgp_uma_pca50_n250,,26.9332319214443
dgp,uma,50,250,band_gap,RMSE,1.5909217712452153,0.0012258639967294,dgp_uma_pca50_n250,0.0007705369420961,0.0770536942047667
dgp,uma,50,250,band_gap,Spearman,-0.0045307801380208,0.0479452144231678,dgp_uma_pca50_n250,,1058.2109902578702
dgp,uma,50,250,n,R2,-0.0074574155096898,0.0027597177565255,dgp_uma_pca50_n250,,37.00635583377783
dgp,uma,50,250,n,RMSE,1.1549894721280751,0.0015804567771352,dgp_uma_pca50_n250,0.0013683733187828,0.1368373318664421
dgp,uma,50,250,n,Spearman,-0.0132814330287235,0.0217748439203198,dgp_uma_pca50_n250,,163.9495053679694
dgp,uma,50,250,poly_electronic,R2,-0.0008794068157961,9.883329146514172e-05,dgp_uma_pca50_n250,,11.23863022792708
dgp,uma,50,250,poly_electronic,RMSE,13.915242077307605,0.0006870494407321,dgp_uma_pca50_n250,4.93738762800621e-05,0.0049373876279707
dgp,uma,50,250,poly_electronic,Spearman,-0.0185932438748872,0.0581392005210512,dgp_uma_pca50_n250,,312.68992435949525
dgp,uma,50,250,poly_total,R2,-0.0005575518882283,0.0006062437271539,dgp_uma_pca50_n250,,108.73312981634676
dgp,uma,50,250,poly_total,RMSE,21.007873152833817,0.0063654138821929,dgp_uma_pca50_n250,0.0003030013479177,0.0303001347916266
dgp,uma,50,250,poly_total,Spearman,0.0167120431377664,0.0304596493297682,dgp_uma_pca50_n250,1.8226167248775544,182.26167139715463
dgp,orb,10,250,band_gap,R2,0.6739541540841901,0.042520894250739,dgp_orb_pca10_n250,0.063091671730281,6.309167172091968
dgp,orb,10,250,band_gap,RMSE,0.9039127788316186,0.0587433314826058,dgp_orb_pca10_n250,0.0649878316340835,6.49878316268939
dgp,orb,10,250,band_gap,Spearman,0.7618951081347508,0.0276339906190105,dgp_orb_pca10_n250,0.0362700722500545,3.6270072245293994
dgp,orb,10,250,n,R2,0.4239435610667173,0.031213721874738,dgp_orb_pca10_n250,0.0736270691225943,7.362706910522718
dgp,orb,10,250,n,RMSE,0.8730418156768358,0.023891314168383,dgp_orb_pca10_n250,0.0273656012110496,2.736560120791513
dgp,orb,10,250,n,Spearman,0.8556221156461945,0.0326949205279692,dgp_orb_pca10_n250,0.0382118693873134,3.821186938284749
dgp,orb,10,250,poly_electronic,R2,0.1452293284957481,0.0244065267413187,dgp_orb_pca10_n250,0.1680550822214485,16.805508210573144
dgp,orb,10,250,poly_electronic,RMSE,12.858206004398976,0.1836994488789011,dgp_orb_pca10_n250,0.0142865535686747,1.4286553568563627
dgp,orb,10,250,poly_electronic,Spearman,0.8059744043932355,0.0591953734273544,dgp_orb_pca10_n250,0.0734457237161503,7.344572370703767
dgp,orb,10,250,poly_total,R2,0.1281753506532057,0.0161295894855096,dgp_orb_pca10_n250,0.1258400262087068,12.584002611052886
dgp,orb,10,250,poly_total,RMSE,19.609080004829103,0.1806201447941796,dgp_orb_pca10_n250,0.0092110463494309,0.9211046349383928
dgp,orb,10,250,poly_total,Spearman,0.5740645552166976,0.0377148179887524,dgp_orb_pca10_n250,0.0656978690741772,6.569786906273291
dgp,mace,10,250,band_gap,R2,0.5533785491510615,0.019555123450689,dgp_mace_pca10_n250,0.0353376969177582,3.5337696911372443
dgp,mace,10,250,band_gap,RMSE,1.0599093105524404,0.023136494665629,dgp_mace_pca10_n250,0.0218287493423092,2.1828749340249725
dgp,mace,10,250,band_gap,Spearman,0.7015348604433106,0.0124442765618871,dgp_mace_pca10_n250,0.0177386431716641,1.773864316913561
dgp,mace,10,250,n,R2,0.4438684220032599,0.0273464892994288,dgp_mace_pca10_n250,0.0616094498815866,6.160944986770655
dgp,mace,10,250,n,RMSE,0.8578692325824185,0.0212157572674031,dgp_mace_pca10_n250,0.0247307590266851,2.473075902380233
dgp,mace,10,250,n,Spearman,0.8281886172062995,0.0138310796424733,dgp_mace_pca10_n250,0.0167003981401352,1.6700398138118788
dgp,mace,10,250,poly_electronic,R2,0.1774317378023084,0.0351150092343493,dgp_mace_pca10_n250,0.197907148232262,19.790714812072217
dgp,mace,10,250,poly_electronic,RMSE,12.61199450167113,0.2734966492833861,dgp_mace_pca10_n250,0.0216854399395073,2.1685439939335396
dgp,mace,10,250,poly_electronic,Spearman,0.7758823620015172,0.0266247606750434,dgp_mace_pca10_n250,0.0343154606664345,3.431546066201179
dgp,mace,10,250,poly_total,R2,0.0794541003562858,0.0182913066720038,dgp_mace_pca10_n250,0.2302122431691057,23.021224287936334
dgp,mace,10,250,poly_total,RMSE,20.14941164352995,0.2001447885139713,dgp_mace_pca10_n250,0.0099330338798373,0.9933033879788008
dgp,mace,10,250,poly_total,Spearman,0.5086967090695819,0.0293843894173241,dgp_mace_pca10_n250,0.057764064310675,5.776406429931978
dgp,soap,10,250,band_gap,R2,0.2155607976013764,0.0670206648807062,dgp_soap_pca10_n250,0.3109130492486091,31.091304910437454
dgp,soap,10,250,band_gap,RMSE,1.4037767662155385,0.0590546976864031,dgp_soap_pca10_n250,0.0420684393043557,4.206843930135889
dgp,soap,10,250,band_gap,Spearman,0.4643810730886193,0.0391664954654191,dgp_soap_pca10_n250,0.0843412829143121,8.434128289615005
dgp,soap,10,250,n,R2,0.029920021753463,0.0658722286107272,dgp_soap_pca10_n250,2.2016103181176003,220.16103107592824
dgp,soap,10,250,n,RMSE,1.1326871555184632,0.0391209990488483,dgp_soap_pca10_n250,0.0345382207772467,3.4538220774197512
dgp,soap,10,250,n,Spearman,0.5558278159479408,0.0487472843646952,dgp_soap_pca10_n250,0.0877021317861877,8.770213177040906
dgp,soap,10,250,poly_electronic,R2,-0.0231036056541758,0.0515304798240408,dgp_soap_pca10_n250,,223.04085506102035
dgp,soap,10,250,poly_electronic,RMSE,14.064351652568623,0.35714666688443,dgp_soap_pca10_n250,0.0253937526383737,2.5393752638193146
dgp,soap,10,250,poly_electronic,Spearman,0.5211130896891998,0.0546333574221351,dgp_soap_pca10_n250,0.1048397334534799,10.483973343336151
dgp,soap,10,250,poly_total,R2,-0.0134333666640838,0.0272486743102324,dgp_soap_pca10_n250,,202.8432245525074
dgp,soap,10,250,poly_total,RMSE,21.140704585490504,0.2840974243103139,dgp_soap_pca10_n250,0.0134384085053294,1.343840850526593
dgp,soap,10,250,poly_total,Spearman,0.3381245257366432,0.029412605950735,dgp_soap_pca10_n250,0.0869874963570189,8.698749633129244
dgp,uma,10,250,band_gap,R2,0.5515536141808675,0.0096741585256283,dgp_uma_pca10_n250,0.0175398334393941,1.7539833436214112
dgp,uma,10,250,band_gap,RMSE,1.0622638478506965,0.0114495751262524,dgp_uma_pca10_n250,0.0107784663381123,1.077846633709765
dgp,uma,10,250,band_gap,Spearman,0.7005738987927106,0.0052302803754746,dgp_uma_pca10_n250,0.0074657083064154,0.7465708305349799
dgp,uma,10,250,n,R2,0.2932892287072466,0.0204552951451676,dgp_uma_pca10_n250,0.0697444472656904,6.97444472419104
