model,descriptor,pca_components,n_train,property,metric,mean,std,config,cv,relative_std
gp,soap,25,100,last phdos peak,R2,0.4585461524849158,0.0727526492003716,gp_soap_pca25_n100,0.1586593820624519,15.86593820278514
gp,soap,25,100,last phdos peak,RMSE,355.20998250996706,24.56476253623618,gp_soap_pca25_n100,0.0691556086421273,6.9155608642107875
gp,soap,25,100,last phdos peak,Spearman,0.8015873241795217,0.0518660064791487,gp_soap_pca25_n100,0.0647041250711356,6.470412506306361
gp,mace,25,100,eps_electronic,R2,-0.0008337516099794,1.2121019142217644e-06,gp_mace_pca25_n100,,0.1453792417711158
gp,mace,25,100,eps_electronic,RMSE,84702.06981855519,0.0512910141340802,gp_mace_pca25_n100,6.055461719407025e-07,6.0554617194070174e-05
gp,mace,25,100,eps_electronic,Spearman,0.8139847400508238,0.0190985801505332,gp_mace_pca25_n100,0.0234630690365776,2.3463069033695167
gp,mace,25,100,eps_total,R2,-0.0008387796616124,2.5819881802746876e-06,gp_mace_pca25_n100,,0.3078267142868695
gp,mace,25,100,eps_total,RMSE,95034.05894734518,0.1225856032245987,gp_mace_pca25_n100,1.2899123175673137e-06,0.0001289912317567
gp,mace,25,100,eps_total,Spearman,0.3867054715054102,0.0320986891001909,gp_mace_pca25_n100,0.0830055209077687,8.300552088630395
gp,mace,25,100,last phdos peak,R2,0.5098168286475024,0.0825888241025441,gp_mace_pca25_n100,0.1619970535724462,16.19970535406707
gp,mace,25,100,last phdos peak,RMSE,337.6586189828819,27.55998663500445,gp_mace_pca25_n100,0.0816208593105738,8.162085931054964
gp,mace,25,100,last phdos peak,Spearman,0.7730739163404516,0.0448003864681176,gp_mace_pca25_n100,0.0579509740545794,5.795097404708322
gp,orb,25,100,eps_electronic,R2,-0.000831546369885,1.7580172425047878e-06,gp_orb_pca25_n100,,0.2114153936277206
gp,orb,25,100,eps_electronic,RMSE,84701.97650208915,0.0743919373716135,gp_orb_pca25_n100,8.782786476036795e-07,8.782786476036784e-05
gp,orb,25,100,eps_electronic,Spearman,0.8306990998016724,0.0111082568008034,gp_orb_pca25_n100,0.0133721786907623,1.337217868915261
gp,orb,25,100,eps_total,R2,-0.0008393236753928,1.5971342634825278e-06,gp_orb_pca25_n100,,0.1902882189575859
gp,orb,25,100,eps_total,RMSE,95034.08477564513,0.0758274168499719,gp_orb_pca25_n100,7.978970600809592e-07,7.978970600809584e-05
gp,orb,25,100,eps_total,Spearman,0.539228589518604,0.0529077712002549,gp_orb_pca25_n100,0.0981175186714196,9.811751865322377
gp,orb,25,100,last phdos peak,R2,0.6350129640598117,0.0761219476660886,gp_orb_pca25_n100,0.1198746355970753,11.98746355781978
gp,orb,25,100,last phdos peak,RMSE,290.70093935237384,30.85574360692578,gp_orb_pca25_n100,0.1061425658811646,10.614256588112813
gp,orb,25,100,last phdos peak,Spearman,0.8502695637538841,0.0342053166341627,gp_orb_pca25_n100,0.0402287910708557,4.022879106612449
gp,uma,25,100,eps_electronic,R2,-0.0008308344228625,9.314539563917008e-07,gp_uma_pca25_n100,,0.1121106466763722
gp,uma,25,100,eps_electronic,RMSE,84701.94637549897,0.0394152310308781,gp_uma_pca25_n100,4.653403223598108e-07,4.653403223598103e-05
gp,uma,25,100,eps_electronic,Spearman,0.6343575721885422,0.0135529656358956,gp_uma_pca25_n100,0.021364867749805,2.1364867746437075
gp,uma,25,100,eps_total,R2,-0.0008383285790331,9.960190012620812e-07,gp_uma_pca25_n100,,0.1188100832254547
gp,uma,25,100,eps_total,RMSE,95034.03753126928,0.0472882081798686,gp_uma_pca25_n100,4.975923301618039e-07,4.975923301618032e-05
gp,uma,25,100,eps_total,Spearman,0.358692843273715,0.0726811534615358,gp_uma_pca25_n100,0.2026278327668598,20.262783271036923
gp,uma,25,100,last phdos peak,R2,0.4453511852002544,0.0569228589118297,gp_uma_pca25_n100,0.1278156672834137,12.78156672547138
gp,uma,25,100,last phdos peak,RMSE,359.9035430701219,18.344112476602454,gp_uma_pca25_n100,0.0509695245568293,5.096952455681516
gp,uma,25,100,last phdos peak,Spearman,0.7855757769028788,0.0177685990551994,gp_uma_pca25_n100,0.0226185679060164,2.2618567903137223
mtgp_2,orb,50,100,eps_electronic,R2,-0.0008314581480409,6.492877801376505e-07,mtgp_2_orb_pca50_n100,,0.0780902446596105
mtgp_2,orb,50,100,eps_electronic,RMSE,84701.97276893929,0.0274751357563866,mtgp_2_orb_pca50_n100,3.243742129989904e-07,3.2437421299899e-05
mtgp_2,orb,50,100,eps_electronic,Spearman,0.8537140236578207,0.013103932410897,mtgp_2_orb_pca50_n100,0.0153493231313595,1.5349323129561578
mtgp_2,orb,50,100,eps_total,R2,-0.0008402427417847,1.768180240387547e-06,mtgp_2_orb_pca50_n100,,0.2104368109381189
mtgp_2,orb,50,100,eps_total,RMSE,95034.12841032134,0.0839482180883225,mtgp_2_orb_pca50_n100,8.833481139098358e-07,8.833481139098348e-05
