model,descriptor,pca_components,n_train,property,metric,mean,std,config,cv,relative_std
gp,uma,25,100,G_VRH,Spearman,0.7186438737475037,0.0160788910021471,gp_uma_pca25_n100,0.0223739345585744,2.2373934555461115
gp,uma,25,100,G_Voigt,R2,0.3949181676269967,0.0393760272617554,gp_uma_pca25_n100,0.0997068012807817,9.970680125553423
gp,uma,25,100,G_Voigt,RMSE,34.933369518240674,1.1571664209727348,gp_uma_pca25_n100,0.0331249586550336,3.3124958654938816
gp,uma,25,100,G_Voigt,Spearman,0.7040284007129246,0.0309368552800125,gp_uma_pca25_n100,0.0439426239746645,4.3942623968422945
gp,uma,25,100,K_Reuss,R2,0.5733143687335059,0.0332043900057362,gp_uma_pca25_n100,0.0579165494824195,5.791654947231744
gp,uma,25,100,K_Reuss,RMSE,48.18050092191241,1.8644977582544089,gp_uma_pca25_n100,0.0386981812679004,3.869818126782008
gp,uma,25,100,K_Reuss,Spearman,0.7727085533674216,0.0161878174279524,gp_uma_pca25_n100,0.0209494477023798,2.0949447699668693
gp,uma,25,100,K_VRH,R2,0.5904355444107205,0.0341289188601391,gp_uma_pca25_n100,0.0578029544176599,5.780295440787004
gp,uma,25,100,K_VRH,RMSE,46.71680162831362,1.942601948050421,gp_uma_pca25_n100,0.0415825116519335,4.158251165184457
gp,uma,25,100,K_VRH,Spearman,0.783461287014887,0.0164697520059257,gp_uma_pca25_n100,0.0210217815211752,2.102178151849202
gp,uma,25,100,K_Voigt,R2,0.5950167535676891,0.0343863968300101,gp_uma_pca25_n100,0.0577906363540708,5.77906363443584
gp,uma,25,100,K_Voigt,RMSE,46.478380414569706,1.9783645220345152,gp_uma_pca25_n100,0.0425652637718493,4.256526377175775
gp,uma,25,100,K_Voigt,Spearman,0.7863203593730199,0.0166751563458013,gp_uma_pca25_n100,0.0212065682225211,2.120656821982422
gp,uma,25,100,poisson_ratio,R2,0.1578407521559252,0.0374332396288248,gp_uma_pca25_n100,0.2371582694426459,23.715826929239427
